"PROVINCIA_ESTABLECIMIENTO","CANTO_ESTABLECIMIENTO","PARROQUIA_UBICACION","CLASE_ESTABLECIMIENTO","TIPO_ESTABLECIMIENTO","ENTIDAD","SECTOR","MEDICINA","CIRUGIA","GINECOLOGIA_OBSTETRICIA","PEDIATRIA","CARDIOLOGIA","NEUMOLOGIA","PSIQUIATRIA","TRAUMATOLOGIA","INFECTOLOGIA","OFTALMOLOGIA_OTORRINO","UROLOGIA","GASTROENTEROLOGIA","OTROS_SERVICIOS","SERVICIOS_INDIFERENCIADOS","CAMAS_EMERGENCIA","CAMAS_CUIDADOS_INTENSIVOS","CAMAS_DISPONIBLES_MEDICINA","CAMAS_DISPONIBLES_CIRUGIA","CAMAS_DISPONIBLES_GINECOLOGIA","CAMAS_DISPONIBLE_PEDIATRIA","CAMAS_DISPONIBLES_CARDIOLOGIA","CAMAS_DISPONIBLES_NEUMOLOGIA","CAMAS_DISPONIBLE_PSIQUIATRIA","CAMAS_DISPONIBLE_TRAUMOLOGIA","CAMAS_DISPONIBLES_INFECTOLOGIA","CAMAS_DISPONIBLES_OFTALMOLOGIA","CAMAS_DISPONIBLES_UROLOGIA","CAMAS_DISPONIBLES_GASTROENTEROLOGIA","CAMAS_DISPONIBLES_OTROS_SERVICIOS","CAMAS_DISPONIBLES_SERVICIOS_INDIFERENCIADOS","CAMAS_DISPONIBLES_EMERGENCIA","CAMAS_DISPONIBLES_CUIDADOS_INTENSIVOS","TOTAL_CAMAS_DONACION_NORMAL","TOTAL_CAMAS_DISPONIBLES","NUMERO_FALLECIDOS_MENOR_48H","NUMERO_FALLECIDOS_EN_48H_Y_MAS","DIAS_DE_ESTADA","DIAS_CAMAS_DISPONIBLES","NUMERO_DE_EGRESOS"
"El Oro","Machala","70150","12","3","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"," "," ","4","4","0","0","111","1363","89"
"El Oro","Huaquillas","70750","12","3","18","2","0","1","5","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0"," "," ","6","6","0","0","242","1832","129"
"El Oro","Huaquillas","70750","12","3","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"," "," ","5","5","0","0","229","1583","137"
"El Oro","Pinas","71050","12","3","18","2","0","0","0","3","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","8"," "," ","11","11","1","1","618","4026","476"
"Guayas","Guayaquil","90150","12","3","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"," "," ","10","10","1","0","21","3660","13"
"Guayas","Guayaquil","90150","12","3","18","2","2","2","1","1","0","0","0","0","0","0","0","0","0","4","0","0","2","2","1","1","0","0","0","0","0","0","0","0","0","3"," "," ","10","9","0","0","185","3660","46"
"Guayas","Guayaquil","90150","12","3","18","2","0","0","5","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0"," "," ","5","5","0","0","252","1630","251"
"Guayas","Guayaquil","90150","12","3","18","2","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0"," "," ","4","3","0","0","8","1100","8"
"Guayas","Daule","90650","12","3","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","15"," "," ","15","15","0","0","287","5490","269"
"Guayas","San Jacinto de Yaguachi","92056","12","3","18","2","8","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","8","1","1","1","0","0","0","0","0","0","0","0","0","0"," "," ","11","11","0","0","276","4026","259"
"Guayas","Playas","92150","12","3","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","21","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21"," "," ","21","21","0","0","327","7686","165"
"Manabi","Manta","130850","12","3","18","2","0","0","0","3","0","0","0","0","0","0","0","0","0","15","2","3","0","0","0","3","0","0","0","0","0","0","0","0","0","15"," "," ","18","18","0","0","1142","4932","250"
"Manabi","Manta","130850","12","3","18","2","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0"," "," ","4","4","0","0","77","364","47"
"Guayas","Guayaquil","90150","12","3","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6"," "," ","6","6","0","0","8","912","8"
"Azuay","Cuenca","10150","12","3","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9"," "," ","9","9","1","0","410","3294","219"
"Guayas","Guayaquil","90150","12","3","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","18"," "," ","18","18","50","0","1477","6436","1318"
"Santo Domingo","Santo Domingo","230150","12","3","18","2","0","0","0","3","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","5"," "," ","8","8","0","0","347","2928","288"
"Santo Domingo","Santo Domingo","230150","12","3","18","2","0","2","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","0","0","0","0","0","0","0","0","0","0"," "," ","6","6","0","0","126","418","62"
"Santo Domingo","Santo Domingo","230150","12","3","18","2","4","2","2","7","0","0","0","0","2","0","0","0","0","0","3","0","4","2","2","7","0","0","0","0","2","0","0","0","0","0"," "," ","17","17","2","0","818","6222","551"
"Guayas","Guayaquil","90103","12","3","18","2","3","3","2","1","0","0","0","1","0","0","0","0","0","0","1","1","3","3","2","1","0","0","0","1","0","0","0","0","0","0"," "," ","10","10","0","2","132","910","82"
"Manabi","San Vicente","132250","12","3","18","2","5","6","3","4","0","0","0","0","0","0","0","0","0","0","0","0","5","6","3","4","0","0","0","0","0","0","0","0","0","0"," "," ","18","18","0","0","269","6588","119"
"Manabi","Chone","130350","12","3","18","2","0","0","2","6","0","0","0","0","0","0","0","0","0","12","3","0","0","0","2","6","0","0","0","0","0","0","0","0","0","12"," "," ","20","20","1","0","728","7320","518"
"Guayas","Daule","90650","12","3","18","2","6","3","1","0","0","0","0","0","0","0","0","0","0","0","6","0","6","3","1","0","0","0","0","0","0","0","0","0","0","0"," "," ","10","10","0","0","352","3660","332"
"Guayas","Samborondon","91650","12","3","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7"," "," ","8","7","0","0","202","2714","128"
"Guayas","Milagro","91050","12","3","18","2","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0"," "," ","12","12","0","0","3","4392","2"
"Manabi","Tosagua","131550","12","3","18","2","0","2","1","0","0","0","0","0","0","0","0","0","0","7","3","0","0","2","1","0","0","0","0","0","0","0","0","0","0","7"," "," ","10","10","1","0","615","3660","532"
"El Oro","Machala","70150","12","3","18","2","0","0","0","0","0","0","0","0","0","0","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10"," "," ","10","10","0","0","69","3531","69"
"El Oro","Huaquillas","70750","12","3","18","2","1","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","3"," "," ","4","4","0","0","129","1337","93"
